Wavelength;Healthy_Maize;Stressed_Maize;Healthy_Sugar_bean;Stressed_Sugar_bean;Healthy_cabbage;Stressed_Cabbage_S1
1789;0,028221599;0,033571059;0,171338708;0,213181679;0,016915409;0,026436361
1790;0,026589431;0,03162951;0,17111771;0,212906711;0,015807554;0,024704942
1791;0,024815148;0,029518908;0,170878597;0,212609204;0,014597547;0,022813874
1792;0,02296727;0,02732076;0,170576083;0,212232813;0,013329738;0,020832472
1793;0,021110155;0,025111626;0,170264512;0,211845152;0,012052898;0,018836953
1794;0,01929536;0,022952833;0,170128653;0,211676114;0,010821058;0,016911763
1795;0,017584772;0,020918;0,169994605;0,21150933;0,009692216;0,015147545
1796;0,014381009;0,017106957;0,169902221;0,211394384;0,007767248;0,012139096
1797;0,013445772;0,015994444;0,169420372;0,210794863;0,007159191;0,01118879
1798;0,014089963;0,016760743;0,168547249;0,209708512;0,007497713;0,011717851
1799;0,015662459;0,018631309;0,167492979;0,208396778;0,008399717;0,013127554
1800;0,017686441;0,02103894;0,166337268;0,206958828;0,009567535;0,014952687
1801;0,019673111;0,023402187;0,165306548;0,205676393;0,010709257;0,016737034
1802;0,021196991;0,025214922;0,164509506;0,204684704;0,011631644;0,018178593
1803;0,021871932;0,026017799;0,164101927;0,20417759;0,012112815;0,018930595
1804;0,021386977;0,02544092;0,164239598;0,204348882;0,011978886;0,018721283
1805;0,019437195;0,023121553;0,16460189;0,20479965;0,011056141;0,017279165
1806;0,015780473;0,018771693;0,16521054;0,20555694;0,009148267;0,014297431
1807;0,014180633;0,016868599;0,165380818;0,205768801;0,008355261;0,013058076
1808;0,012818908;0,015248757;0,165181557;0,205520878;0,007672198;0,011990547
1809;0,011673771;0,013886557;0,164538489;0,204720765;0,007021476;0,010973561
1810;0,010722042;0,012754426;0,163607399;0,203562292;0,006434076;0,010055539
1811;0,009904625;0,011782066;0,162431762;0,20209955;0,005893151;0,009210151
1812;0,009154884;0,01089021;0,161384738;0,20079683;0,005427817;0,0084829
1813;0,008436716;0,010035911;0,160723555;0,199974179;0,004997206;0,007809917
1814;0,007747937;0,009216573;0,160134831;0,199241681;0,00462448;0,0072274
1815;0,007038349;0,008372481;0,159634868;0,198619621;0,004279815;0,006688737
1816;0,006347072;0,007550171;0,159221855;0,198105746;0,00392893;0,006140354
1817;0,005701605;0,006782355;0,158857752;0,197652724;0,003626038;0,005666979
1818;0,005122037;0,00609293;0,158515386;0,197226748;0,003398119;0,005310773
1819;0,004630291;0,005507972;0,158278085;0,196931495;0,003201039;0,005002765
1820;0,004188941;0,004982962;0,158292577;0,196949526;0,003066917;0,004793152
1821;0,003836267;0,004563439;0,158326994;0,196992349;0,00298032;0,004657813
1822;0,003562708;0,004238026;0,158540747;0,197258302;0,002925247;0,004571742
1823;0,003339666;0,003972706;0,159739933;0,198750344;0,002870211;0,004485728
1824;0,003170689;0,003771699;0,16090289;0,200197309;0,002827603;0,004419138
1825;0,003035113;0,003610425;0,162701669;0,202435372;0,002781064;0,004346405
1826;0,002900904;0,003450776;0,164915273;0,205189564;0,002695603;0,004212841
1827;0,0027784;0,003305051;0,167969393;0,208989537;0,002623113;0,00409955
1828;0,002668725;0,003174587;0,1703732;0,211980383;0,002550816;0,00398656
1829;0,002588702;0,003079395;0,172019817;0,214029123;0,002473112;0,003865119
1830;0,00252565;0,003004392;0,175246026;0,218043211;0,002442791;0,003817733
1831;0,002469111;0,002937136;0,179026542;0,222746975;0,002469315;0,003859186
1832;0,002413399;0,002870863;0,191384319;0,238122669;0,002550461;0,003986004
1833;0,002358875;0,002806005;0,218759095;0,272182694;0,00263802;0,004122848
1834;0,002319726;0,002759435;0,247602964;0,308070583;0,002740454;0,004282937
1835;0,002307708;0,002745138;0,274206058;0,341170473;0,002814252;0,004398273
1836;0,002302601;0,002739064;0,294032483;0,365838748;0,002805185;0,004384103
1837;0,002254659;0,002682034;0,298271298;0,371112733;0,002736243;0,004276356
1838;0,002209895;0,002628785;0,285364649;0,355054125;0,002633278;0,004115437
1839;0,002187202;0,00260179;0,261346507;0,325170465;0,002556627;0,003995642
1840;0,002187146;0,002601724;0,23038323;0,286645583;0,002535929;0,003963294
1841;0,00221074;0,00262979;0,200023169;0,24887123;0,002558048;0,003997863
1842;0,002223739;0,002645253;0,183828721;0,228721904;0,002612042;0,004082247
1843;0,002231853;0,002654905;0,182140441;0,226621325;0,002658782;0,004155295
1844;0,002170401;0,002581805;0,182428463;0,226979686;0,002674136;0,004179292
1845;0,002049283;0,002437728;0,184924654;0,230085477;0,002620844;0,004096004
1846;0,001883547;0,002240577;0,18710384;0,232796846;0,002537218;0,003965308
1847;0,001620136;0,001927235;0,182310718;0,226833186;0,002424788;0,003789597
1848;0,00135069;0,001606716;0,177244066;0,220529197;0,002309053;0,003608719
1849;0,00116533;0,001386221;0,175394566;0,218228026;0,002236954;0,003496039
1850;0,001090785;0,001297546;0,174769612;0,217450452;0,002178125;0,003404097
1851;0,001155081;0,001374029;0,178691422;0,222330014;0,002170043;0,003391467
1852;0,001347811;0,001603291;0,182158555;0,226643864;0,002226369;0,003479495
1853;0,001576485;0,001875311;0,1827346;0,227360585;0,002322161;0,003629205
1854;0,001729202;0,002056976;0,178678742;0,222314238;0,002432361;0,003801432
1855;0,00184744;0,002197626;0,170409429;0,21202546;0,002519408;0,003937474
1856;0,001933798;0,002300353;0,163143665;0,202985309;0,002585425;0,004040649
1857;0,001915497;0,002278583;0,15709339;0,195457484;0,002578654;0,004030067
1858;0,001848495;0,002198881;0,156676755;0,194939101;0,002511235;0,003924701
1859;0,001806604;0,00214905;0,157850581;0,196399589;0,002404745;0,003758271
1860;0,0017209;0,0020471;0,159569656;0,198538483;0,002294406;0,003585828
1861;0,001644909;0,001956705;0,160973537;0,200285209;0,002246669;0,003511222
1862;0,00165163;0,001964699;0,157615091;0,19610659;0,002242456;0,003504637
1863;0,001672688;0,001989749;0,151552136;0,188562989;0,002278149;0,003560421
1864;0,001726009;0,002053177;0,1429314;0,177836966;0,002326173;0,003635475
1865;0,001865593;0,00221922;0,137013362;0,170473671;0,002340591;0,003658008
1866;0,002049086;0,002437494;0,137987927;0,171686237;0,002295599;0,003587692
1867;0,002182433;0,002596117;0,141290218;0,175794987;0,002226241;0,003479295
1868;0,002234882;0,002658508;0,155682263;0,193701743;0,00214306;0,003349296
1869;0,002193334;0,002609085;0,176024954;0,219012362;0,002053509;0,003209341
1870;0,002055153;0,002444712;0,190407942;0,236907849;0,002031071;0,003174273
1871;0,001894933;0,002254121;0,19540757;0,243128447;0,002053384;0,003209146
1872;0,001774631;0,002111015;0,189949643;0,236337628;0,002095187;0,003274477
1873;0,001730932;0,002059033;0,17361209;0,216010248;0,002170193;0,003391702
1874;0,001782775;0,002120703;0,149313172;0,185777243;0,002225871;0,003478718
1875;0,001894861;0,002254035;0,123710003;0,153921473;0,002260761;0,003533245
1876;0,002014375;0,002396204;0,0992553;0,123494637;0,002265517;0,003540678
1877;0,002137326;0,00254246;0,077905439;0,096930883;0,002277332;0,003559144
1878;0,002209611;0,002628447;0,070400562;0,087593225;0,002283356;0,003568559
1879;0,002199863;0,002616851;0,069570913;0,086560966;0,002301924;0,003597577
1880;0,002162995;0,002572995;0,065998715;0,082116395;0,002359804;0,003688036
1881;0,002061582;0,002452359;0,062200085;0,077390093;0,002424524;0,003789184
1882;0,001927731;0,002293136;0,058017425;0,072185977;0,002495004;0,003899333
1883;0,001807546;0,00215017;0,05299787;0,065940587;0,002534185;0,003960568
1884;0,001715893;0,002041144;0,048262715;0,06004905;0,002512072;0,003926008
1885;0,001637722;0,001948156;0,045387929;0,056472207;0,002479023;0,003874358
1886;0,001596988;0,0018997;0,044989408;0,055976362;0,002443762;0,003819249
1887;0,001621758;0,001929166;0,04474305;0,05566984;0,00240215;0,003754216
1888;0,001718517;0,002044265;0,044163383;0,054948611;0,002393955;0,003741409
1889;0,001806684;0,002149144;0,042375472;0,052724071;0,00245821;0,00384183
1890;0,001863569;0,002216813;0,040727044;0,050673077;0,002566726;0,004011426
1891;0,00188633;0,002243887;0,038839503;0,048324576;0,002695544;0,004212749
1892;0,001843541;0,002192988;0,037100502;0,04616089;0,002832075;0,004426127
1893;0,001743195;0,002073621;0,037946454;0,047213433;0,002907043;0,004543292
1894;0,001665483;0,001981178;0,03908405;0,048628845;0,002899938;0,004532188
1895;0,001541105;0,001833224;0,039129337;0,048685191;0,002853596;0,004459761
1896;0,00141153;0,001679088;0,039589447;0,049257666;0,002768434;0,004326666
1897;0,001291067;0,001535791;0,0374954;0,046652227;0,002648533;0,004139278
1898;0,001245513;0,001481602;0,03580712;0,044551649;0,002554627;0,003992516
1899;0,001181941;0,001405981;0,03790479;0,047161595;0,002477768;0,003872396
1900;0,001213181;0,001443141;0,045319094;0,056386561;0,002403684;0,003756614
1901;0,001346591;0,00160184;0,054740495;0,068108781;0,002347401;0,003668651
1902;0,001470693;0,001749466;0,066578382;0,082837623;0,002291616;0,003581467
1903;0,001646105;0,001958127;0,077782259;0,096777622;0,002256253;0,0035262
1904;0,001840072;0,002188861;0,082897821;0,103142465;0,002239376;0,003499823
1905;0,001948041;0,002317296;0,081263884;0,101109502;0,002243644;0,003506494
1906;0,002035483;0,002421313;0,074378527;0,092542657;0,002266944;0,003542909
1907;0,002086356;0,002481829;0,06215661;0,077336001;0,002271862;0,003550594
1908;0,002102266;0,002500754;0,048161274;0,059922835;0,002269732;0,003547266
1909;0,002072299;0,002465107;0,035779948;0,044517841;0,002207068;0,00344933
1910;0,002101916;0,002500338;0,027059582;0,033667857;0,002111198;0,003299499
1911;0,00213807;0,002543346;0,02107452;0,026221171;0,002015986;0,003150697
1912;0,002187822;0,002602528;0,018886277;0,023498532;0,001925596;0,003009431
1913;0,002281383;0,002713823;0,017670787;0,021986206;0,001950146;0,003047798
1914;0,002354494;0,002800793;0,017114669;0,021294277;0,00208165;0,003253321
1915;0,002373667;0,0028236;0,018105538;0,022527128;0,002280394;0,00356393
1916;0,002316551;0,002755658;0,019775703;0,024605168;0,002529619;0,003953431
1917;0,00216482;0,002575166;0,020703171;0,025759134;0,002736462;0,004276698
1918;0,001969112;0,002342361;0,020105389;0,025015367;0,002883779;0,004506933
1919;0,001756156;0,002089039;0,018426166;0,022926057;0,002936624;0,004589522
1920;0,001541356;0,001833523;0,01646979;0,02049191;0,002925399;0,004571979
1921;0,001365229;0,001624011;0,014151122;0,017606996;0,002870118;0,004485584
1922;0,001296253;0,001541961;0,012006354;0,014938449;0,00279105;0,004362012
1923;0,001337832;0,001591421;0,010260107;0,012765748;0,002722706;0,0042552
1924;0,001444051;0,001717774;0,008841734;0,011000991;0,002675196;0,004180948
1925;0,00158632;0,001887011;0,008133453;0,01011974;0,002648532;0,004139276
1926;0,001742368;0,002072638;0,008099035;0,010076917;0,002642815;0,004130341
1927;0,001887838;0,002245682;0,008483065;0,010554731;0,002641026;0,004127545
1928;0,002030988;0,002415965;0,009548203;0,011879989;0,002643251;0,004131022
1929;0,002164625;0,002574934;0,010555374;0,013133124;0,002638638;0,004123813
1930;0,002280326;0,002712566;0,011124173;0,013840829;0,002627506;0,004106415
1931;0,002368018;0,00281688;0,011397703;0,014181159;0,002643996;0,004132186
1932;0,002441179;0,00290391;0,01129445;0,01405269;0,002691981;0,004207181
1933;0,002497043;0,002970362;0,010638702;0,0132368;0,002738034;0,004279154
1934;0,002509831;0,002985574;0,009419589;0,011719966;0,002800835;0,004377303
1935;0,002549934;0,003033279;0,008332714;0,010367662;0,002868694;0,004483357
1936;0,00262304;0,003120242;0,00737264;0,009173127;0,00292896;0,004577546
1937;0,002691979;0,003202248;0,006599147;0,008210738;0,003033689;0,004741221
1938;0,002793318;0,003322797;0,006561106;0,008163407;0,003185955;0,004979191
1939;0,002924637;0,003479007;0,006706023;0,008343714;0,003352281;0,005239136
1940;0,003056796;0,003636218;0,007164322;0,008913936;0,003527764;0,005513389
1941;0,003155942;0,003754157;0,007899775;0,009828995;0,003754531;0,005867794
1942;0,003273477;0,003893971;0,00867508;0,010793638;0,003931023;0,006143625
1943;0,003395144;0,004038701;0,009493859;0,011812374;0,004010271;0,006267479
1944;0,003524231;0,004192255;0,010406835;0,012948309;0,004020214;0,006283019
1945;0,003702459;0,004404267;0,011140476;0,013861114;0,003963596;0,006194533
1946;0,003870323;0,00460395;0,011538997;0,014356959;0,00383763;0,005997666
1947;0,003974496;0,004727869;0,01174188;0,014609389;0,003754623;0,005867938
1948;0,004038536;0,004804049;0,011794413;0,01467475;0,003752866;0,005865191
1949;0,004050433;0,004818201;0,011417629;0,014205951;0,003781252;0,005909555
1950;0,004007422;0,004767037;0,010986502;0,013669538;0,00387028;0,006048694
1951;0,003895163;0,004633498;0,010645947;0,013245816;0,004002416;0,006255202
1952;0,003808133;0,004529973;0,010606095;0,013196231;0,004106521;0,006417904
1953;0,003714388;0,004418458;0,010995559;0,013680807;0,004198909;0,006562293
1954;0,003629232;0,00431716;0,011649496;0,014494443;0,004330968;0,006768683
1955;0,003663258;0,004357636;0,012156705;0,015125518;0,004460385;0,006970943
1956;0,003807905;0,004529701;0,012482767;0,015531209;0,004603633;0,007194818
1957;0,004057348;0,004826426;0,012627684;0,015711516;0,00485063;0,00758084
1958;0,004430304;0,005270077;0,0123614;0,015380202;0,005209018;0,008140949
1959;0,004940119;0,005876529;0,011942952;0,014859565;0,005713847;0,008929924
1960;0,005541263;0,00659162;0,011453858;0,014251028;0,006413782;0,010023823
1961;0,006167649;0,007336739;0,01115859;0,013883652;0,007317256;0,011435823
1962;0,006841406;0,008138208;0,011093378;0,013802514;0,008464862;0,013229367
1963;0,007510218;0,008933794;0,011035411;0,013730391;0,009832833;0,01536731
1964;0,008147167;0,009691478;0,010973822;0,013653761;0,011387558;0,017797121
1965;0,008828663;0,010502153;0,010926724;0,013595161;0,013047187;0,020390884
1966;0,009608463;0,011429766;0,010876003;0,013532053;0,014779786;0,023098689
1967;0,010473211;0,012458428;0,010997371;0,013683061;0,016537872;0,025846325
1968;0,011398719;0,013559369;0,011236483;0,013980567;0,018282553;0,028573012
1969;0,01238631;0,014734159;0,01170384;0,014562058;0,020034846;0,031311594
1970;0,013392438;0,015931001;0,012133156;0,015096218;0,0217685;0,034021047
1971;0,014333136;0,017050009;0,012700143;0,01580167;0,023481553;0,036698304
1972;0,015261147;0,018153927;0,013138516;0,016347099;0,02521943;0,039414356
1973;0,016172534;0,019238069;0,013294301;0,016540929;0,026990243;0,042181883
1974;0,01705466;0,020287404;0,013325096;0,016579245;0,028803273;0,045015389
1975;0,017941862;0,021342776;0,013276187;0,016518391;0,030693347;0,047969305
1976;0,018894318;0,022475773;0,013145762;0,016356115;0,032629394;0,050995068
1977;0,01993216;0,02371034;0,013096852;0,016295261;0,034646041;0,054146798
1978;0,021028193;0,025014127;0,01319286;0,016414714;0,036702819;0,057361248
1979;0,022150254;0,026348877;0,013397554;0,016669398;0,038749775;0,060560348
1980;0,023253325;0,027661038;0,013674708;0,017014236;0,040716944;0,063634751
1981;0,024171542;0,028753305;0,01398809;0,01740415;0,042502406;0,066425171
1982;0,02491688;0,029639923;0,01423626;0,017712926;0,044051911;0,068846827
1983;0,025480408;0,030310269;0,014464504;0,01799691;0,045358383;0,070888655
1984;0,02589353;0,030801699;0,014765206;0,018371047;0,046384552;0,07249241
1985;0,026170776;0,031131497;0,015000696;0,018664046;0,047159749;0,073703932
1986;0,026397366;0,031401039;0,015245243;0,018968315;0,047709114;0,074562511
1987;0,026616239;0,031661399;0,015573117;0,01937626;0,048034307;0,07507074
1988;0,026829241;0,031914776;0,01601149;0,019921689;0,048106732;0,07518393
1989;0,027002804;0,032121238;0,016375594;0,020374711;0,04788842;0,074842741
1990;0,02700622;0,032125302;0,016757812;0,020850271;0,047171856;0,073722853
1991;0,026714492;0,031778276;0,017020473;0,021177078;0,045902147;0,07173848
1992;0,026013065;0,030943892;0,017172636;0,0213664;0,043891128;0,068595546
1993;0,024906418;0,029627478;0,017370085;0,021612069;0,041220902;0,064422365
1994;0,02337664;0,027807728;0,017768606;0,022107913;0,037820475;0,059107984
1995;0,021509297;0,025586427;0,018212414;0,022660104;0,033894292;0,052971922
1996;0,019437249;0,023121617;0,018775778;0,023361048;0,029647963;0,046335519
1997;0,017208334;0,020470208;0,019321027;0,024039454;0,02525585;0,039471276
1998;0,014977732;0,01781679;0,019645278;0,024442891;0,021073128;0,03293428
1999;0,012878969;0,015320203;0,019773892;0,024602914;0,017345329;0,027108264
2000;0,01094161;0,013015613;0,020072783;0,024974797;0,014114105;0,022058324
2001;0,009439875;0,011229222;0,020560065;0,02558108;0,011651633;0,018209833
2002;0,008347369;0,009929629;0,021431377;0,026665177;0,009837089;0,015373961
2003;0,00772701;0,00919168;0,022458475;0,027943104;0,008744844;0,013666939
2004;0,007506588;0,008929477;0,023661284;0,029439654;0,008153982;0,012743506
2005;0,007606208;0,009047979;0,024701062;0,030733358;0,007960978;0,012441868
2006;0,007887402;0,009382475;0,025469121;0,031688986;0,007997817;0,012499443
2007;0,008160999;0,009707933;0,025856773;0,032171307;0,008086872;0,012638623
2008;0,008379105;0,009967381;0,025755331;0,032045092;0,008210103;0,012831215
2009;0,008466167;0,010070946;0,025255368;0,031423033;0,008314455;0,012994302
2010;0,008417124;0,010012607;0,024811561;0,030870842;0,008399432;0,013127109
2011;0,008420142;0,010016196;0,024666644;0,030690535;0,008574822;0,013401218
2012;0,008490756;0,010100195;0,025028936;0,031141303;0,008826951;0,01379526
2013;0,008724311;0,010378021;0,025742651;0,032029316;0,009291345;0,014521041
2014;0,009202874;0,010947297;0,026829527;0,033381619;0,009994376;0,015619778
2015;0,009945529;0,011830724;0,027869304;0,034675323;0,010965098;0,017136878
2016;0,010984503;0,013066636;0,028753297;0,035775197;0,012358839;0,019315094
2017;0,012281327;0,014609276;0,029454331;0,036647433;0,01414936;0,022113422
2018;0,013875212;0,016505286;0,029992335;0,037316823;0,016470594;0,02574118
2019;0,015661474;0,018630137;0,030157178;0,037521923;0,019281627;0,030134421
2020;0,017633075;0,020975459;0,030280357;0,037675184;0,022555664;0,035251272
2021;0,019754868;0,023499442;0,030434331;0,03786676;0,02616798;0,040896804
2022;0,022016905;0,026190252;0,030727787;0,038231882;0,030002075;0,046888945
2023;0,02436272;0,028980721;0,031075588;0,03866462;0,033942694;0,053047568
2024;0,026772204;0,031846927;0,031523018;0,039221318;0,037844878;0,059146123
2025;0,029214347;0,034751983;0,03178568;0,039548125;0,041638481;0,065074981
2026;0,031638016;0,037635064;0,031937842;0,039737447;0,045317074;0,070824096
2027;0,033963306;0,040401117;0,032135291;0,039983116;0,048840151;0,07633016
2028;0,036169321;0,043025286;0,032533813;0,040478961;0,052237211;0,081639278
2029;0,038186091;0,045424339;0,03297762;0,041031151;0,055519303;0,086768718
2030;0,039992289;0,047572905;0,033475771;0,041650957;0,058658962;0,091675554
2031;0,041590153;0,049473648;0,033972111;0,042268509;0,0615459;0,096187425
2032;0,043003834;0,051155295;0,034522795;0,042953676;0,064134517;0,100233062
2033;0,044184605;0,052559883;0,035019135;0,043571229;0,06628143;0,10358838
2034;0,045156379;0,053715858;0,035517286;0,044191034;0,06792685;0,106159935
2035;0,045934439;0,054641401;0,035796251;0,044538126;0,069049804;0,107914952
2036;0,046501986;0,055316528;0,036077027;0,044887471;0,069653589;0,108858581
2037;0,04686192;0,055744688;0,036368672;0,045250339;0,069801678;0,109090023
2038;0,047036775;0,055952687;0,036633145;0,0455794;0,069529445;0,108664562
2039;0,047029073;0,055943525;0,036897618;0,04590846;0,068973925;0,107796364
2040;0,046873371;0,05575831;0,037024421;0,046066229;0,068155257;0,106516904
2041;0,04659585;0,055428184;0,037187452;0,046269075;0,067076373;0,104830762
2042;0,046206242;0,054964725;0,037430188;0,046571089;0,065743187;0,102747183
2043;0,045684035;0,054343533;0,037908413;0,047166103;0,064117936;0,100207148
2044;0,044937026;0,053454926;0,038448228;0,047837747;0,062147455;0,09712757
2045;0,043979205;0,052315549;0,039087673;0,048633352;0,059900291;0,093615574
2046;0,042696572;0,05078979;0,039799577;0,049519111;0,057260258;0,08948958
2047;0,041149703;0,048949709;0,040556767;0,050461216;0,054334164;0,084916516
2048;0,039399414;0,04686765;0,041167229;0,05122076;0,051176557;0,079981627
2049;0,03754101;0,044656982;0,041750518;0,051946497;0,04791912;0,07489072
2050;0,035784093;0,042567038;0,042196138;0,052500941;0,044823309;0,070052411
2051;0,034240642;0,040731023;0,04267074;0,053091447;0,042038565;0,065700255
2052;0,03308394;0,039355066;0,043063827;0,053580531;0,039808191;0,0622145
2053;0,03237143;0,038507498;0,043659797;0,054322044;0,038253815;0,059785233
2054;0,032031183;0,038102756;0,044219538;0,05501848;0,037315078;0,058318121
2055;0,032112216;0,038199149;0,044733992;0,055658571;0,03709212;0,05796967
2056;0,03241458;0,038558827;0,045194103;0,056231046;0,037324406;0,058332699
2057;0,032897093;0,039132801;0,045590813;0,056724637;0,037918273;0,059260829
2058;0,033458992;0,039801209;0,045849851;0,057046936;0,038663762;0,060425921
2059;0,03399161;0,040434786;0,04610889;0,057369235;0,039341511;0,061485146
2060;0,03451015;0,041051616;0,046440387;0,057781688;0,039919099;0,062387833
2061;0,034903579;0,04151962;0,046916801;0,058374448;0,040284805;0,06295938
2062;0,035224043;0,041900829;0,047445747;0,059032569;0,040537944;0,063354999
2063;0,035469565;0,04219289;0,048146782;0,059904805;0,040677654;0,063573346
2064;0,035671786;0,042433442;0,048974619;0,060934809;0,040787242;0,063744616
2065;0,035991916;0,042814254;0,049719129;0,061861137;0,041050012;0,064155289
2066;0,036468052;0,043380642;0,050546966;0,062891142;0,041488362;0,064840367
2067;0,037179211;0,044226602;0,051182788;0,06368224;0,042215336;0,065976523
2068;0,038153303;0,045385336;0,051728037;0,064360646;0,043280189;0,067640735
2069;0,039349843;0,046808683;0,052284155;0,065052574;0,044599476;0,069702592
2070;0,040768471;0,048496214;0,052805856;0,06570168;0,046260847;0,072299077
2071;0,042301337;0,050319638;0,053200754;0,066193017;0,048182183;0,07530185
2072;0,043951065;0,052282075;0,053541308;0,066616739;0,050356219;0,078699557
2073;0,045641936;0,054293454;0,05396519;0,067144138;0,052686064;0,082340771
2074;0,04729047;0,05625447;0,054398129;0,067682805;0,05510818;0,086126191
2075;0,048911171;0,058182379;0,054831067;0,068221473;0,057525233;0,089903699
2076;0,050474161;0,060041637;0,055254949;0,068748872;0,059820234;0,093490456
2077;0,051959952;0,061809062;0,055595503;0,069172593;0,061972256;0,096853759
2078;0,053402421;0,063524954;0,056055614;0,069745069;0,063915384;0,09989059
2079;0,054807521;0,065196393;0,056561011;0,07037389;0,065625857;0,102563813
2080;0,056146333;0,066788979;0,057037425;0,07096665;0,067144207;0,104936777
2081;0,0574131;0,068295865;0,057392471;0,071408402;0,068469572;0,107008133
2082;0,058569822;0,069671846;0,057892434;0,072030462;0,069631359;0,108823839
2083;0,05958237;0,070876324;0,058638755;0,072959044;0,07063677;0,110395153
2084;0,060423244;0,071876588;0,059421306;0,073932703;0,07153477;0,111798597
2085;0,061125357;0,072711787;0,060194799;0,074895092;0,072353221;0,11307772
2086;0,061708564;0,073405542;0,060913948;0,075789867;0,073094547;0,114236306
2087;0,062253633;0,074053931;0,061533468;0,07656068;0,073794211;0,11532978
2088;0,062856157;0,074770664;0,0621077;0,077275147;0,074464011;0,116376582
2089;0,063480507;0,07551336;0,062526147;0,077795784;0,075155363;0,117457066
2090;0,064106015;0,076257435;0,062955463;0,078329944;0,075853788;0,118548604
2091;0,064724454;0,0769931;0,063285149;0,078740143;0,076578808;0,119681707
2092;0,06526194;0,077632468;0,063799603;0,079380233;0,077308149;0,120821563
2093;0,065754118;0,078217939;0,064359344;0,08007667;0,077931728;0,121796126
2094;0,06623047;0,078784585;0,064890102;0,080737045;0,078440517;0,122591292
2095;0,066636307;0,079267349;0,065429917;0,081408689;0,078812211;0,123172195
2096;0,066984478;0,079681516;0,065886405;0,081976657;0,079034703;0,123519919
2097;0,067367969;0,080137698;0,066379122;0,082589701;0,079204619;0,123785473
2098;0,067771109;0,080617255;0,066862781;0,083191476;0,079381033;0,124061183
2099;0,068215056;0,081145353;0,06745694;0,083930736;0,079634664;0,124457572
2100;0,068767337;0,08180232;0,068069213;0,084692533;0,080027195;0,125071042
2101;0,069410243;0,08256709;0,068607217;0,085361924;0,08057975;0,125934606
2102;0,070146937;0,083443426;0,069190507;0,08608766;0,081235768;0,126959868
2103;0,070980229;0,08443467;0,069773797;0,086813397;0,081864625;0,127942682
2104;0,071812805;0,085425062;0,0703118;0,087482787;0,082426518;0,128820839
2105;0,072535223;0,086284416;0,070924074;0,088244585;0,082842267;0,129470595
2106;0,0731058;0,086963146;0,07135339;0,088778745;0,08306581;0,129819961
2107;0,073508903;0,087442659;0,071884147;0,08943912;0,083167507;0,129978899
2108;0,073748505;0,087727677;0,07235875;0,090029626;0,083119119;0,129903275
2109;0,073899635;0,087907455;0,072961966;0,090780154;0,082946309;0,129633198
2110;0,073984357;0,088008236;0,073436568;0,09137066;0,082737966;0,129307588
2111;0,074028415;0,088060645;0,073967326;0,092031035;0,082515057;0,128959213
2112;0,07405943;0,088097539;0,074461854;0,092646334;0,082281255;0,128593814
2113;0,074085637;0,088128714;0,074992612;0,093306709;0,082070616;0,128264616
2114;0,074103828;0,088150353;0,075467214;0,093897215;0,081895968;0,127991665
2115;0,074146399;0,088200993;0,07607043;0,094647743;0,081770991;0,127796345
2116;0,074223507;0,088292717;0,076545032;0,095238249;0,08169776;0,127681895
2117;0,074351908;0,088445457;0,07707579;0,095898624;0,08170441;0,127692288
2118;0,074561225;0,08869445;0,077635531;0,096595061;0,081767943;0,127791582
2119;0,074851984;0,089040323;0,078149986;0,097235151;0,081855509;0,127928434
2120;0,075192855;0,089445807;0,078610096;0,097807626;0,08198538;0,128131404
2121;0,075609541;0,089941476;0,079006806;0,098301217;0,082154295;0,128395395
2122;0,076071898;0,090491474;0,079265845;0,098623516;0,082335243;0,12867819
2123;0,076569072;0,091082889;0,079590096;0,099026954;0,082584879;0,129068335
2124;0,077100882;0,091715505;0,07990529;0,099419122;0,082911695;0,129579101
2125;0,077640562;0,092357482;0,080367212;0,099993851;0,083340236;0,13024885
2126;0,078175945;0,092994347;0,080754864;0,100476173;0,083859914;0,131061033
2127;0,078705005;0,093623693;0,081224032;0,101059917;0,084475422;0,132022983
2128;0,079220831;0,094237294;0,081765659;0,101733815;0,085152601;0,133081317
2129;0,079710432;0,094819699;0,082271056;0,102362636;0,085759582;0,134029942
2130;0,080169298;0,095365545;0,082731167;0,102935112;0,086270072;0,134827764
2131;0,080606564;0,095885695;0,083136934;0,103439972;0,086644061;0,135412255
2132;0,081009111;0,096364546;0,083544512;0,103947086;0,086856495;0,135744259
2133;0,081351116;0,096771378;0,083897747;0,104386584;0,086978216;0,135934492
2134;0,081616753;0,097087368;0,084140482;0,104688599;0,087017768;0,135996306
2135;0,081842275;0,097355638;0,084493717;0,105128098;0,087021981;0,13600289
2136;0,082020091;0,097567159;0,084736452;0,105430112;0,087002202;0,135971978
2137;0,082156637;0,097729587;0,085089687;0,105869611;0,086980423;0,13593794
2138;0,082316868;0,09792019;0,085497265;0,106376725;0,086955345;0,135898747
2139;0,082491133;0,098127488;0,085968245;0,106962723;0,086858767;0,13574781
2140;0,082598875;0,098255653;0,08634684;0,107433776;0,086666973;0,135448064
2141;0,082627978;0,098290272;0,086854048;0,108064851;0,086350936;0,134954142
2142;0,082457894;0,098087949;0,087334085;0,108662118;0,085890365;0,134234336
2143;0,082048992;0,097601538;0,087696377;0,109112886;0,085313314;0,133332489
2144;0,081450292;0,096889354;0,088015194;0,109509562;0,084558797;0,132153286
2145;0,080736095;0,096039779;0,088252495;0,109804815;0,083672953;0,130768839
